1.112880001068115234e+02,4.051909252802237233e+02,4.147304000002378643e+02,3.858698054965847746e+02,3.826723075753905619e+02,3.971158595881092310e+02
1.122870001792907715e+02,4.214928120971447925e+02,4.147304000002378643e+02,3.858698054965847746e+02,3.913261537707682578e+02,4.033547928411839507e+02
1.132860000133514404e+02,4.019305479168889406e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.792107690970295835e+02,3.854530797781468436e+02
1.142870001792907715e+02,3.921494158266374370e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.670953844235532415e+02,3.813860302470685610e+02
1.160230000019073486e+02,3.628060195558830401e+02,3.907303999989863996e+02,3.476397173392671220e+02,3.411338458371577076e+02,3.605774956828235531e+02
1.193340001106262207e+02,3.937796045081813077e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.740184613800128091e+02,3.851172669964173565e+02
1.203330001831054688e+02,4.035607365984328112e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.774799998581114551e+02,3.892243948084892509e+02
1.213320000171661377e+02,4.019305479168889406e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.757492306189309375e+02,3.875876951583238679e+02
1.223310000896453857e+02,3.823682837363859903e+02,3.787304000001796567e+02,3.635689207384714337e+02,3.567107689889950279e+02,3.703445933660079845e+02
1.239420001506805420e+02,3.595456421925482005e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.463261535544368144e+02,3.582463189512682220e+02
1.255110001564025879e+02,3.660663969192178229e+02,3.907304000008053890e+02,3.571972393785965210e+02,3.549799997498145103e+02,3.672435090121085750e+02
1.265099999904632568e+02,3.888890384633026542e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,3.771382435967380502e+02
1.279300000667572021e+02,4.003003592350979716e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.670953844235532415e+02,3.812202262693456305e+02
1.289300000667572021e+02,3.937796045081813077e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,3.783608851079576993e+02
1.305400002002716064e+02,3.774777176912602386e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.567107689889950279e+02,3.751219518545847222e+02
1.320410001277923584e+02,3.644362082374268539e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.601723074670936739e+02,3.697269591104945903e+02
1.330400002002716064e+02,3.774777176912602386e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.619030767060118023e+02,3.750129491239852086e+02
1.340390000343322754e+02,3.888890384633026542e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.636338459454545955e+02,3.820949317965425394e+02
1.350390000343322754e+02,4.019305479168889406e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.670953844235532415e+02,3.892206937791654582e+02
1.364340000152587891e+02,3.986701705535541578e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.653646151843727239e+02,3.817870664490182548e+02
1.404990000724792480e+02,3.693267742825526057e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.515184612717159212e+02,3.679896789034019662e+02
1.414990000724792480e+02,3.823682837363859903e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.584415382279131563e+02,3.775737458455799924e+02
1.424990000724792480e+02,3.888890384630555559e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.688261536627337023e+02,3.795965485561144988e+02
1.434980001449584961e+02,3.905192271448465249e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.636338459451922631e+02,3.801130984570305600e+02
1.455440001487731934e+02,3.725871516461344868e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.549799997498145103e+02,3.666701578636656222e+02
1.470570001602172852e+02,3.644362082376739522e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.515184612717159212e+02,3.675634975617119267e+02
1.484650001525878906e+02,4.035607365984328112e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.688261536627337023e+02,3.870609332596448553e+02
1.494639999866485596e+02,4.133418686886842579e+02,4.147303999984188749e+02,3.667547614179259199e+02,3.705569229016518875e+02,3.913459882516702351e+02
1.504630000591278076e+02,4.133418686886842579e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.757492306189309375e+02,3.942369855209586831e+02
1.519190001487731934e+02,3.823682837363859903e+02,3.787303999983606673e+02,3.603830800585339489e+02,3.636338459451922631e+02,3.712789024346182032e+02
1.534880001544952393e+02,3.482430006659255923e+02,3.667303999995539243e+02,3.476397173397500069e+02,3.359415381198786008e+02,3.496386640312770169e+02
1.544880001544952393e+02,3.466128119843817217e+02,3.667303999995539243e+02,3.508255580192045500e+02,3.324799996417799548e+02,3.491621924112300803e+02
1.554890000820159912e+02,3.547637553928422562e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.394030765979772468e+02,3.583200780123833056e+02
1.564880001544952393e+02,3.725871516461344868e+02,3.787304000001796567e+02,3.699406020978633478e+02,3.619030767062741347e+02,3.707903076126128781e+02
1.579890000820159912e+02,4.133418686889313562e+02,4.147304000002378643e+02,3.826839648171302315e+02,3.878646152926696686e+02,3.996552121997422660e+02
1.607550001144409180e+02,3.986701705533070594e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.636338459451922631e+02,3.821508343091456936e+02
1.617550001144409180e+02,3.676965856010087350e+02,3.787303999983606673e+02,3.540113986991419779e+02,3.480569227936173320e+02,3.621238267730321354e+02
1.627550001144409180e+02,3.498731893477165045e+02,3.787303999983606673e+02,3.508255580192045500e+02,3.411338458371577076e+02,3.551407483006098005e+02
1.637540001869201660e+02,3.628060195558830401e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.480569227936173320e+02,3.646976454318915444e+02
1.654160001277923584e+02,3.856286610999678715e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.653646151843727239e+02,3.771196094257679761e+02
1.670310001373291016e+02,3.905192271448465249e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.688261536627337023e+02,3.830040957262639267e+02
1.680310001373291016e+02,3.905192271448465249e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.688261536624713699e+02,3.800040957264966437e+02
1.696370000839233398e+02,3.905192271448465249e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.653646151843727239e+02,3.797493305968413324e+02
1.706360001564025879e+02,3.856286610997207731e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.619030767062741347e+02,3.754577646363179042e+02
1.722070000171661377e+02,3.742173403279254558e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.619030767062741347e+02,3.666049344430562087e+02
1.738650000095367432e+02,3.823682837363859903e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.755481331958817464e+02
1.748660001754760742e+02,3.791079063728040524e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.549799997498145103e+02,3.743003465451911325e+02
1.758660001754760742e+02,3.807380950545950213e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.619030767062741347e+02,3.780315832947225090e+02
1.768650000095367432e+02,3.791079063728040524e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.636338459454545955e+02,3.780567284340698961e+02
1.784470000267028809e+02,3.839984724181769025e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.601723074670936739e+02,3.776175251558385071e+02
1.817150001525878906e+02,3.872588497815117421e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.636338459451922631e+02,3.762980041160404312e+02
1.827139999866485596e+02,3.888890384630555559e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.653646151843727239e+02,3.771382435966762614e+02
1.837139999866485596e+02,3.872588497815117421e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.619030767062741347e+02,3.766617719767500034e+02
1.847150001525878906e+02,3.823682837363859903e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.636338459451922631e+02,3.750753626052137406e+02
1.863070001602172852e+02,3.839984724179298041e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382279131563e+02,3.703883726761391699e+02
1.880270001888275146e+02,3.725871516461344868e+02,3.667303999995539243e+02,3.571972393785965210e+02,3.532492305108963819e+02,3.624410053837953001e+02
1.894680001735687256e+02,3.595456421925482005e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.638424728100642369e+02
1.904670000076293945e+02,3.693267742827997040e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.619030767062741347e+02,3.713822929316328896e+02
1.914660000801086426e+02,3.823682837363859903e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.619030767062741347e+02,3.686426702951713423e+02
1.930989999771118164e+02,3.970399818717631888e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.653646151843727239e+02,3.837688997884028481e+02
1.948050000667572021e+02,3.905192271448465249e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.670953844235532415e+02,3.787749432469034900e+02
1.958040001392364502e+02,3.823682837363859903e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.584415382281754887e+02,3.729808255059751900e+02
1.968029999732971191e+02,3.856286610997207731e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.703632275368573801e+02
1.984860000610351562e+02,3.872588497815117421e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.737707747074615554e+02
2.016110000610351562e+02,3.709569629643435746e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382281754887e+02,3.671279953128081388e+02
2.032920000553131104e+02,3.628060195558830401e+02,3.667303999995539243e+02,3.635689207384714337e+02,3.549799997500768995e+02,3.620213350109962676e+02
2.042929999828338623e+02,3.693267742827997040e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.584415382281754887e+02,3.705169083125629754e+02
2.052920000553131104e+02,3.888890384630555559e+02,3.907304000008053890e+02,3.731264427778008326e+02,3.653646151843727239e+02,3.795276241065085969e+02
2.062910001277923584e+02,4.068211139620146923e+02,4.267303999990446073e+02,3.731264427778008326e+02,3.722876921408323483e+02,3.947414122199231201e+02
2.080250000953674316e+02,4.100814913253494751e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.740184613800128091e+02,3.899891988706938264e+02
2.108100001811981201e+02,3.515033780295074735e+02,3.787303999983606673e+02,3.476397173392671220e+02,3.428646150763381684e+02,3.551845276108683152e+02
2.118100001811981201e+02,3.579154535107572883e+02,3.907304000008053890e+02,3.571972393790794058e+02,3.445953843152562968e+02,3.626096193014745950e+02
2.128090000152587891e+02,3.758475290094692696e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.619030767062741347e+02,3.776054019533046926e+02
2.138080000877380371e+02,4.019305479168889406e+02,4.147303999984188749e+02,3.763122834572553757e+02,3.792107690970295835e+02,3.930460001173981937e+02
2.154240000247955322e+02,4.019305479168889406e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.757492306189309375e+02,3.845876951586221821e+02
2.170250000953674316e+02,3.758475290094692696e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.497876920327977928e+02,3.675942549350988315e+02
2.180320000648498535e+02,3.611758308740920711e+02,3.787304000001796567e+02,3.540113986991419779e+02,3.428646150763381684e+02,3.591955611624379685e+02
2.194890000820159912e+02,3.660663969192178229e+02,4.027303999996121320e+02,3.571972393785965210e+02,3.515184612717159212e+02,3.693781243922855992e+02
2.204880001544952393e+02,3.823682837363859903e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.636338459454545955e+02,3.758718227752636949e+02
2.222280001640319824e+02,3.986701705533070594e+02,3.907304000008053890e+02,3.731264427778008326e+02,3.740184613797504767e+02,3.841363686779159252e+02
2.237929999828338623e+02,3.888890384630555559e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.636338459451922631e+02,3.775020114568654890e+02
2.247940001487731934e+02,3.807380950545950213e+02,3.907304000008053890e+02,3.603830800585339489e+02,3.601723074670936739e+02,3.730059706452569799e+02
2.257929999828338623e+02,3.676965856010087350e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.480569227936173320e+02,3.689202869433293586e+02
2.267970001697540283e+02,3.660663969192178229e+02,3.787304000001796567e+02,3.571972393785965210e+02,3.445953843155186860e+02,3.616473551533781574e+02
2.285110001564025879e+02,3.709569629643435746e+02,3.667303999995539243e+02,3.603830800585339489e+02,3.567107689889950279e+02,3.636953030028565763e+02
2.316879999637603760e+02,4.003003592350979716e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.705569229016518875e+02,3.866785312285406917e+02
2.326870000362396240e+02,3.954097931899722767e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.688261536627337023e+02,3.804302770678593220e+02
2.336860001087188721e+02,3.807380950548421197e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.619030767062741347e+02,3.772351231247999408e+02
2.346860001087188721e+02,3.823682837363859903e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.653646151843727239e+02,3.755080549145541227e+02
2.364340000152587891e+02,3.791079063728040524e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.584415382281754887e+02,3.751657311647813913e+02
2.380080001354217529e+02,3.693267742827997040e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.480569227936173320e+02,3.655313739436363107e+02
2.390069999694824219e+02,3.595456421925482005e+02,3.907303999989863996e+02,3.571972393790794058e+02,3.480569227936173320e+02,3.638825510910577918e+02
2.404890000820159912e+02,3.742173403279254558e+02,4.027303999996121320e+02,3.699406020978633478e+02,3.653646151843727239e+02,3.780632394024434006e+02
2.414880001544952393e+02,3.970399818717631888e+02,4.147303999984188749e+02,3.731264427778008326e+02,3.757492306189309375e+02,3.901615138167284158e+02
2.430420000553131104e+02,4.100814913253494751e+02,4.027303999996121320e+02,3.731264427778008326e+02,3.740184613797504767e+02,3.899891988706282291e+02
2.445490000247955322e+02,3.872588497815117421e+02,4.027303999996121320e+02,3.603830800585339489e+02,3.619030767062741347e+02,3.780688516364829752e+02
2.455480000972747803e+02,3.709569629643435746e+02,3.787303999983606673e+02,3.540113986991419779e+02,3.515184612717159212e+02,3.638043057333905494e+02
2.465470001697540283e+02,3.595456421925482005e+02,3.667303999995539243e+02,3.508255580192045500e+02,3.463261535544368144e+02,3.558569384414358296e+02
2.475490000247955322e+02,3.563939440746332252e+02,3.667303999995539243e+02,3.571972393790794058e+02,3.463261535544368144e+02,3.566619342519258566e+02
2.489690001010894775e+02,3.823682837363859903e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.601723074670936739e+02,3.780064381552543864e+02
2.516930000782012939e+02,4.003003592350979716e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.670953844235532415e+02,3.834237660991836947e+02
2.526930000782012939e+02,3.872588497815117421e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.653646151843727239e+02,3.797306964259919937e+02
2.536920001506805420e+02,3.709569629643435746e+02,4.027303999996121320e+02,3.635689207384714337e+02,3.567107689889950279e+02,3.734917631728554852e+02
2.546920001506805420e+02,3.709569629643435746e+02,3.907303999989863996e+02,3.635689207384714337e+02,3.584415382281754887e+02,3.709244554824941815e+02
2.563300001621246338e+02,3.823682837363859903e+02,3.787304000001796567e+02,3.603830800585339489e+02,3.584415382281754887e+02,3.699808255058187569e+02
2.593400001525878906e+02,3.774777176912602386e+02,3.907303999989863996e+02,3.603830800585339489e+02,3.619030767062741347e+02,3.726235686137636662e+02
2.611400001049041748e+02,3.807380950545950213e+02,3.907304000008053890e+02,3.699406020978633478e+02,3.653646151843727239e+02,3.766934280844091063e+02
2.621390001773834229e+02,3.839984724179298041e+02,4.027303999996121320e+02,3.667547614179259199e+02,3.670953844235532415e+02,3.801447545647552602e+02
2.631380000114440918e+02,3.888890384630555559e+02,3.907304000008053890e+02,3.667547614179259199e+02,3.619030767062741347e+02,3.770693191470152215e+02
2.648110001087188721e+02,3.791079063730512075e+02,3.907303999989863996e+02,3.540113986991419779e+02,3.567107689889950279e+02,3.701401185150435822e+02
2.665110001564025879e+02,3.742173403276783574e+02,4.027303999996121320e+02,3.571972393790794058e+02,3.549799997500768995e+02,3.722812448641117271e+02
2.675099999904632568e+02,3.758475290094692696e+02,3.787304000001796567e+02,3.667547614184088616e+02,3.584415382279131563e+02,3.699435571639927502e+02
2.685090000629425049e+02,3.807380950545950213e+02,3.907304000008053890e+02,3.667547614184088616e+02,3.584415382279131563e+02,3.741661986754305644e+02
2.695090000629425049e+02,3.839984724181769025e+02,3.907304000008053890e+02,3.635689207384714337e+02,3.567107689889950279e+02,3.737521405366121598e+02
2.722430000305175781e+02,3.791079063730512075e+02,3.907303999989863996e+02,3.667547614184088616e+02,3.601723074670936739e+02,3.741913438143850499e+02
2.738150000572204590e+02,3.905192271448465249e+02,4.027303999996121320e+02,3.667547614184088616e+02,3.619030767062741347e+02,3.804768663172853849e+02
